timestamp,state,county,fips,trump_votes,harris_votes,other_votes,eevp,state_eevp
2024-11-05T15-30-22,UT,Beaver,49001,2629,334,190,100.0,100.00
2024-11-05T15-30-22,UT,Davis,49011,36741,19167,5008,100.0,100.00
2024-11-05T15-30-22,UT,Garfield,49017,2152,452,161,100.0,100.00
2024-11-05T15-30-22,UT,Iron,49021,20142,4511,2506,100.0,100.00
2024-11-05T15-30-22,UT,Juab,49023,336,90,77,100.0,100.00
2024-11-05T15-30-22,UT,Kane,49025,3050,943,306,100.0,100.00
2024-11-05T15-30-22,UT,Millard,49027,5102,539,564,100.0,100.00
2024-11-05T15-30-22,UT,Piute,49031,834,63,44,100.0,100.00
2024-11-05T15-30-22,UT,Salt Lake,49035,35341,67264,5206,100.0,100.00
2024-11-05T15-30-22,UT,Sevier,49041,8948,912,800,100.0,100.00
2024-11-05T15-30-22,UT,Tooele,49045,22231,7955,2924,100.0,100.00
2024-11-05T15-30-22,UT,Washington,49053,66517,18559,9621,100.0,100.00
2024-11-05T15-30-22,UT,Wayne,49055,1211,325,83,100.0,100.00
