timestamp,state,county,fips,trump_votes,harris_votes,other_votes,eevp,state_eevp
2024-11-05T15-30-22,IA,Audubon,19009,2038,901,0,100.0,100.00
2024-11-05T15-30-22,IA,Boone,19015,9004,5636,0,100.0,100.00
2024-11-05T15-30-22,IA,Buena Vista,19021,4635,2209,0,100.0,100.00
2024-11-05T15-30-22,IA,Calhoun,19025,3541,1244,0,100.0,100.00
2024-11-05T15-30-22,IA,Carroll,19027,7610,2785,0,100.0,100.00
2024-11-05T15-30-22,IA,Cherokee,19035,4411,1436,0,100.0,100.00
2024-11-05T15-30-22,IA,Clay,19041,5920,2253,0,100.0,100.00
2024-11-05T15-30-22,IA,Crawford,19047,4390,1640,0,100.0,100.00
2024-11-05T15-30-22,IA,Dickinson,19059,7974,2903,0,100.0,100.00
2024-11-05T15-30-22,IA,Emmet,19063,3330,1215,0,100.0,100.00
2024-11-05T15-30-22,IA,Franklin,19069,3342,1269,0,100.0,100.00
2024-11-05T15-30-22,IA,Fremont,19071,2525,974,0,100.0,100.00
2024-11-05T15-30-22,IA,Hamilton,19079,4943,2300,0,100.0,100.00
2024-11-05T15-30-22,IA,Hancock,19081,4175,1479,0,100.0,100.00
2024-11-05T15-30-22,IA,Harrison,19085,5308,2180,0,100.0,100.00
2024-11-05T15-30-22,IA,Humboldt,19091,3670,1133,0,100.0,100.00
2024-11-05T15-30-22,IA,Ida,19093,2729,760,0,100.0,100.00
2024-11-05T15-30-22,IA,Kossuth,19109,5906,2196,0,100.0,100.00
2024-11-05T15-30-22,IA,Lyon,19119,5790,898,0,100.0,100.00
2024-11-05T15-30-22,IA,Marshall,19127,9629,6635,0,100.0,100.00
2024-11-05T15-30-22,IA,Mills,19129,5349,2319,0,100.0,100.00
2024-11-05T15-30-22,IA,Monona,19133,3216,1187,0,100.0,100.00
2024-11-05T15-30-22,IA,O'Brien,19141,5747,1369,0,100.0,100.00
2024-11-05T15-30-22,IA,Osceola,19143,2563,518,0,100.0,100.00
2024-11-05T15-30-22,IA,Palo Alto,19147,3531,1234,0,100.0,100.00
2024-11-05T15-30-22,IA,Plymouth,19149,10373,2810,0,100.0,100.00
2024-11-05T15-30-22,IA,Pocahontas,19151,2668,716,0,100.0,100.00
2024-11-05T15-30-22,IA,Pottawattamie,19155,26212,16263,0,100.0,100.00
2024-11-05T15-30-22,IA,Sac,19161,3961,1196,0,100.0,100.00
2024-11-05T15-30-22,IA,Shelby,19165,4413,1569,0,100.0,100.00
2024-11-05T15-30-22,IA,Sioux,19167,16164,2241,0,100.0,100.00
2024-11-05T15-30-22,IA,Story,19169,21706,25233,0,100.0,100.00
2024-11-05T15-30-22,IA,Webster,19187,10822,5082,0,100.0,100.00
2024-11-05T15-30-22,IA,Winnebago,19189,3572,1859,0,100.0,100.00
2024-11-05T15-30-22,IA,Woodbury,19193,25639,14928,0,100.0,100.00
2024-11-05T15-30-22,IA,Wright,19197,3716,1605,0,100.0,100.00
